,productid,imageid,has_description
90728,1254464956,1069707310,1
90729,2944875597,1174948003,1
90730,4213600680,1318331836,1
90731,3799129939,1246446672,1
90732,4186854522,1311277725,0
90733,1256331135,1069797240,1
90734,3527435589,1219592555,1
90735,2567140669,1149925718,1
90736,4213600729,1318331846,1
90737,3851807863,1252799292,1
90738,2210607625,1153038274,1
90739,3587210103,1224841829,1
90740,2843164857,1167679351,1
90741,514416414,1019255685,1
90742,2221888966,1132215313,1
90743,4056000817,1282290183,1
90744,3415934205,1212046596,1
90745,1537086719,1088319843,1
90746,129065569,883920825,0
90747,863366709,1044825696,1
90748,2034793659,1121349362,1
90749,3585682909,1224193167,1
90750,4056001974,1282294376,1
90751,4055995632,1282283026,1
90752,3847851214,1252575304,1
90753,4122137501,1294094013,1
90754,183250717,938714725,1
90755,3928112332,1265194407,1
90756,2532147298,1147450264,1
90757,4055995508,1282282701,1
90758,3638923860,1230498760,1
90759,1223771222,1087509705,1
90760,3859749182,1253996010,1
90761,4056000817,1282290183,1
90762,4055998812,1282287854,1
90763,3638923904,1230498832,1
90764,3865327433,1254765003,1
90765,3119919719,1191977337,1
90766,3358182266,1208539959,1
90767,3638923807,1230498656,1
90768,3894579173,1260613948,1
90769,847659051,1043126129,1
90770,2843164857,1167679351,1
90771,2362542575,1138259411,1
90772,3317734689,1206034480,1
90773,863334870,1044822390,1
90774,671597936,1034161512,1
90775,2843165200,1167669816,1
90776,2982531053,1217946530,1
90777,1254464957,1069707294,1
90778,95811673,859861224,1
90779,4233575174,1323315938,1
90780,3593774964,1225888188,1
90781,863366709,1044825696,1
90782,2567140701,1149925904,1
90783,3425404323,1212421622,1
90784,3098566215,1190876468,1
90785,3358182266,1208539959,1
90786,755989275,1038648409,1
90787,3856999403,1253496023,1
90788,1179980401,1067296198,1
90789,3926216691,1264835621,1
90790,4150922879,1301149786,1
90791,2407244017,1140322583,1
90792,3848319224,1252575318,1
90793,4056001893,1282293913,1
90794,3593774982,1225888213,1
90795,3861660907,1254374943,1
90796,4122137501,1294094013,1
90797,3638923871,1235597957,1
90798,4175953065,1308351199,1
90799,2843164984,1167679391,1
90800,3638923897,1230498818,1
90801,3894585007,1260615225,1
90802,4194971094,1312444167,1
90803,2674962933,1156623805,1
90804,436164845,1008229026,1
90805,4055995632,1282283026,1
90806,844684375,1042765356,1
90807,436165091,1008229059,1
90808,3806720837,1247487763,0
90809,3235155536,1199719309,1
90810,3638923921,1230498863,1
90811,1254542109,1069708012,1
90812,3923198410,1264349598,0
90813,4014004297,1303986334,1
90814,4055995906,1282283686,1
90815,3286509711,1204177232,1
90816,2034793678,1121349411,1
90817,3104300623,1191223023,1
90818,3847851249,1252575310,1
90819,2034793678,1121349411,1
90820,4055995641,1282283097,1
90821,4055995641,1282283097,1
90822,2370336717,1138545018,1
90823,436164967,1008228004,1
90824,297676598,994682350,1
90825,4056002604,1282295591,1
90826,2843165230,1167679241,1
90827,1335647251,1074404360,1
90828,4194971110,1312444213,1
90829,3162702619,1197454750,1
90830,4055998120,1282286948,1
90831,2982531053,1217946530,1
90832,3638923835,1230498710,1
90833,2851045772,1168066630,1
90834,2565819990,1149851013,1
90835,4175948852,1308356986,1
90836,183250717,938714725,1
90837,3851807915,1252799519,1
90838,1700072787,1099134687,1
90839,4056000876,1282290576,1
90840,185253300,938716298,1
90841,4008123008,1275716423,1
90842,3116680189,1191805001,1
90843,4153600462,1301837574,1
90844,3593774975,1225888204,1
90845,1592117928,1092891735,1
90846,2635928218,1154957444,1
90847,3865327391,1254764724,1
90848,3894558833,1260610490,1
90849,2567140701,1149925904,1
90850,3848456466,1252575325,1
90851,2608008429,1152544277,1
90852,1640540202,1095756086,1
90853,3425404323,1212421622,1
90854,2041748712,1121808746,0
90855,3852099954,1252819451,1
90856,3860155652,1254446779,1
90857,3865658302,1254778068,1
90858,459874094,1012321551,1
90859,568556922,1026690903,1
90860,4014004271,1303986304,1
90861,1755153452,1101240318,1
90862,3859749182,1253996010,1
90863,2843131477,1167669183,1
90864,1365014345,1076565934,1
90865,3286509349,1204177185,1
90866,3461631851,1214456784,1
90867,3125307702,1192264262,1
90868,837125400,1042016371,1
90869,3847851198,1252575299,1
90870,1955366993,1116204213,1
90871,4055998672,1282287639,1
90872,436164909,1008228773,1
90873,3869439838,1255326477,1
90874,3317734690,1206034482,1
90875,2879300375,1169861606,1
90876,3967983066,1270346562,1
90877,3851807904,1252799473,1
90878,837125401,1042016368,1
90879,3461631851,1214456784,1
90880,2823072926,1166632020,1
90881,978486173,1052060028,0
90882,4213600680,1318331836,1
90883,4152256986,1301483658,0
90884,4014008170,1276525822,1
90885,2843165020,1167679406,1
90886,3159640505,1197006693,1
90887,4122137501,1294094013,1
90888,259086713,970335389,1
90889,3852099954,1252819451,1
90890,863366454,1044826610,1
90891,3894611649,1260625515,1
90892,1371486089,1077154949,1
90893,3119919719,1191977337,1
90894,3859749158,1253995992,1
90895,4008123008,1275716423,1
90896,3125188320,1192255650,1
90897,2317203917,1136005045,1
90898,2362542575,1138259411,1
90899,4151269725,1301255129,1
90900,2115143347,1127123480,1
90901,3317734689,1206034480,1
90902,863366709,1044825696,1
90903,2317203986,1136005353,1
90904,3969776893,1270346575,1
90905,4055995895,1282283560,1
90906,2350070338,1137661697,1
90907,259086713,970335389,1
90908,4056020015,1282297409,1
90909,4055997671,1282285967,1
90910,2823072932,1166632033,1
90911,2939641378,1174518330,1
90912,1505369169,1085734751,1
90913,3587210103,1224841829,1
90914,3743182091,1240006177,1
90915,4175953077,1308351277,1
90916,2407244017,1140322583,1
90917,4055997943,1282286379,1
90918,2221838948,1132215278,1
90919,3851807905,1252799476,1
90920,128341053,883394532,0
90921,3859749158,1253995992,1
90922,3869439756,1255326250,1
90923,3868751688,1255143945,1
90924,2225554733,1132408001,1
90925,831984960,1041683157,1
90926,3358480830,1208569016,1
90927,3425404323,1212421622,1
90928,4014004301,1276524214,1
90929,2567140701,1149925904,1
90930,3894579173,1260613948,1
90931,1847785230,1105241046,1
90932,2335319744,1136835035,1
90933,831959389,1041679574,1
90934,436164909,1008228773,1
90935,1335647251,1074404360,1
90936,3415934299,1212046679,1
90937,2370336717,1138545018,1
90938,2607273640,1152495446,1
90939,3125188320,1192255650,1
90940,4055998056,1282286490,1
90941,919848997,1047603852,1
90942,3988484048,1272248603,1
90943,3894585007,1260615225,1
90944,1633891617,1095277175,1
90945,4181402433,1309621539,1
90946,1755153452,1101240318,1
90947,3081167005,1193102637,1
90948,568556922,1026690903,1
90949,863366709,1044825696,1
90950,3235155536,1199719309,1
90951,4175953065,1308351199,1
90952,3981166298,1271791047,1
90953,2843197703,1167670710,1
90954,3853518933,1252915816,1
90955,4056000851,1282290378,1
90956,3869439838,1255326477,1
90957,837125401,1042016368,1
90958,933796992,1051854304,1
90959,831959389,1041679574,1
90960,3638923954,1230498921,1
90961,3638923922,1235597965,1
90962,2939641378,1174518330,1
90963,3638923951,1230498917,1
90964,3869439778,1255326330,1
90965,2044440956,1122008642,0
90966,4122137501,1294094013,1
90967,3089631136,1199206510,1
90968,2567140701,1149925904,1
90969,3991283913,1272876238,1
90970,2843164984,1167679391,1
90971,4022066627,1277318302,1
90972,3441324039,1213111343,1
90973,986113637,1052929882,0
90974,3527435589,1219592555,1
90975,4107680153,1292173773,1
90976,4014008170,1276525822,1
90977,436164118,1008228645,1
90978,3864733243,1254727443,1
90979,1848933732,1105410956,1
90980,3585682909,1224193167,1
90981,2034800332,1121369001,1
90982,4175948873,1308356992,1
90983,2567140701,1149925904,1
90984,3856999403,1253496023,1
90985,3864733243,1254727443,1
90986,1848933726,1105411921,1
90987,2843164994,1167669755,1
90988,4014004297,1303986334,1
90989,4056020015,1282297409,1
90990,3860155652,1254446779,1
90991,2288639478,1134649554,1
90992,3852100004,1252819534,1
90993,4055995937,1282284026,1
90994,3861660920,1254374970,1
90995,3098726499,1190889256,1
90996,3593774982,1225888213,1
90997,3081167005,1193102637,1
90998,3894611647,1260625508,1
90999,2362542575,1138259411,1
91000,4056001988,1282294417,1
91001,3116680189,1191805001,1
91002,3358226054,1208550439,1
91003,867222362,1045098783,1
91004,3858328127,1253658421,1
91005,4055995593,1282282912,1
91006,2407244010,1140322569,1
91007,3847851214,1252575304,1
91008,3593774906,1225888084,1
91009,2359712866,1138087883,1
91010,1223771222,1087509705,1
91011,4056002604,1282295591,1
91012,418188097,1005824543,1
91013,4215870555,1318331875,1
91014,3358226054,1208550439,1
91015,2851045772,1168066630,1
91016,2659812178,1155772180,1
91017,3861660911,1254374951,1
91018,3392718344,1211144822,1
91019,3851702024,1252790331,0
91020,2572664394,1150288909,1
91021,1179980401,1067296198,1
91022,3425404323,1212421622,1
91023,3869439778,1255326330,1
91024,2843197703,1167670710,1
91025,4213600729,1318331846,1
91026,588489183,1028823280,1
91027,3358226054,1208550439,1
91028,185254098,938718069,1
91029,3638923936,1230498885,1
91030,3208428877,1197543555,1
91031,2034800332,1121369001,1
91032,879745719,1046835537,1
91033,3425404323,1212421622,1
91034,3894589429,1260616363,1
91035,2288639455,1134649536,1
91036,3317734690,1206034482,1
91037,4175953077,1308351277,1
91038,2888468013,1169949663,1
91039,4056000045,1282289265,1
91040,1783508155,1144344982,1
91041,3502024079,1217967051,1
91042,185253300,938716298,1
91043,3081167000,1193102630,1
91044,1339047011,1074806632,1
91045,4101858944,1291327438,1
91046,3923198410,1264349598,0
91047,3140729508,1193278213,1
91048,1782200564,1101829052,0
91049,2350070329,1137661681,1
91050,3969776893,1270346575,1
91051,2843197751,1167670798,1
91052,671597936,1034161512,1
91053,3894594118,1260621388,1
91054,185253302,938716598,1
91055,3125307703,1192264264,1
91056,4063101370,1307028657,1
91057,4014004297,1303986334,1
91058,3865658302,1254778068,1
91059,3851807850,1252799250,1
91060,3868751698,1255143970,1
91061,2843197748,1167670794,1
91062,176241221,924875221,0
91063,4055998069,1282286519,1
91064,3017012733,1184751053,1
91065,3908615573,1262753823,1
91066,1783508155,1144344982,1
91067,2407244010,1140322569,1
91068,2407244017,1140322583,1
91069,269093756,973473103,1
91070,2404481209,1140137887,1
91071,176241221,924875221,0
91072,4055995864,1282283272,1
91073,2376339676,1138822861,1
91074,3038735806,1186806183,1
91075,517536897,1146355149,1
91076,4056001974,1282294376,1
91077,3799129939,1246446672,1
91078,2659812208,1155772220,1
91079,3358480830,1208569016,1
91080,4014009683,1303987240,1
91081,2034800332,1121369001,1
91082,4014009742,1276527600,1
91083,1598996358,1093205274,1
91084,3865658302,1254778068,1
91085,1146355311,1065100225,1
91086,2352573961,1138092298,1
91087,4212610948,1317279654,1
91088,2221888966,1132215313,1
91089,1987656429,1118658611,1
91090,867222362,1045098783,1
91091,2608008472,1152544385,1
91092,3868751689,1255143949,1
91093,4150922871,1301149782,1
91094,2414768188,1141166202,1
91095,2939655432,1178454291,1
91096,2359712643,1138087831,1
91097,3945741385,1268115170,1
91098,4213600680,1318331836,1
91099,1223771227,1077351818,1
91100,3861448470,1254367003,1
91101,3856999388,1253496012,1
91102,2404481209,1140137887,1
91103,2404481209,1140137887,1
91104,3541391020,1220373877,0
91105,953422036,1049616859,1
91106,1390140599,1078029563,1
91107,4101858944,1291327438,1
91108,2843164994,1167669755,1
91109,4055995514,1282282713,1
91110,3909249624,1262754363,1
91111,863334856,1044822377,1
91112,1557725254,1090526254,1
91113,4152256968,1301483654,0
91114,3967983066,1270346562,1
91115,2362542564,1138259364,1
91116,3705001500,1236281620,1
91117,4056001994,1282294441,1
91118,4175953065,1308351199,1
91119,1122016782,1062989000,1
91120,1256331135,1069797240,1
91121,2888199870,1169941638,1
91122,2221838948,1132215278,1
91123,675878290,1034466532,1
91124,4056000750,1282289956,1
91125,1892695888,1109660951,1
91126,3638923897,1230498818,1
91127,436164967,1008228004,1
91128,3865327391,1254764724,1
91129,2659812209,1155772222,1
91130,4056001124,1282291258,1
91131,2888468013,1169949663,1
91132,3593774982,1225888213,1
91133,3869439756,1255326250,1
91134,2370336719,1140946347,1
91135,4056001684,1282292883,1
91136,3593774906,1225888084,1
91137,4141632274,1299069434,1
91138,978486164,1052060002,0
91139,4181409427,1309629631,1
91140,844684371,1042766082,1
91141,1782200564,1101829052,0
91142,4151269724,1301255126,1
91143,4055998859,1282287904,1
91144,3798687733,1246338291,1
91145,4056001410,1282283768,1
91146,4233575174,1323315938,1
91147,3868751689,1255143949,1
91148,4152256986,1301483658,0
91149,2843164877,1167669221,1
91150,953422036,1049616859,1
91151,2034800317,1121368966,1
91152,4055995649,1282283145,1
91153,4055998120,1282286948,1
91154,246234114,964205054,1
91155,1557725254,1090526254,1
91156,436164640,1008228720,1
91157,4008123008,1275716423,1
91158,941663592,1048545714,0
91159,3856999365,1253495994,1
91160,4063101370,1307028657,1
91161,3894594118,1260621388,1
91162,3864733243,1254727443,1
91163,2362542564,1138259364,1
91164,4055998560,1282287380,1
91165,3861448470,1254367003,1
91166,4055996885,1282284892,1
91167,4055996675,1282284578,1
91168,4056001806,1282293703,1
91169,872758951,1045888898,0
91170,4014004297,1303986334,1
91171,4014008170,1276525822,1
91172,3705001500,1236281620,1
91173,2225554733,1132408001,1
91174,4056002612,1282295679,1
91175,4055995641,1282283097,1
91176,2376339676,1138822861,1
91177,3162702623,1199377002,1
91178,2939816166,1174529251,1
91179,2317203960,1136005143,1
91180,4101858944,1291327438,1
91181,4056000869,1282290507,1
91182,4055998101,1282286820,1
91183,3865327429,1254764997,1
91184,2565819961,1149850988,1
91185,2843131477,1167669183,1
91186,4195607679,1312720530,1
91187,3865658302,1254778068,1
91188,3864733243,1254727443,1
91189,3928112332,1265194407,1
91190,4029019302,1278009836,1
91191,1511216238,1086341822,1
91192,436165091,1008229059,1
91193,3858328138,1253658468,1
91194,879745719,1046835537,1
91195,3208428877,1197543555,1
91196,1223771227,1077351818,1
91197,3638923871,1235597957,1
91198,1125038292,1063326436,1
91199,3831727183,1250285030,1
91200,844693471,1042766980,1
91201,4056000045,1282289265,1
91202,4056000045,1282289265,1
91203,3991283913,1272876238,1
91204,861831907,1044652820,1
91205,4055998560,1282287380,1
91206,2317203917,1136005045,1
91207,2851974689,1168082659,1
91208,2350070329,1137661681,1
91209,269093758,973473014,1
91210,2843197699,1202016429,1
91211,3868751678,1255143922,1
91212,1624733628,1094609053,1
91213,863366454,1044826610,1
91214,2843197751,1167670798,1
91215,851918795,1043519994,1
91216,3869439810,1255326382,1
91217,861996675,1044676116,1
91218,2635928216,1154957443,1
91219,3286509711,1204177232,1
91220,269093756,973473103,1
91221,4055995877,1282283382,1
91222,3638923951,1230498917,1
91223,870053092,1045609180,1
91224,3159640505,1197006693,1
91225,4014004297,1303986334,1
91226,3928112328,1265194406,1
91227,3799129939,1246446672,1
91228,3415934343,1212046738,1
91229,626808060,1032827575,1
91230,4194971110,1312444213,1
91231,3081167005,1193102637,1
91232,3869439810,1255326382,1
91233,3125307703,1192264264,1
91234,2635928216,1154957443,1
91235,4055995514,1282282713,1
91236,3988483849,1272248557,1
91237,3926216696,1264835623,1
91238,436165091,1008229059,1
91239,517536897,1146355149,1
91240,4014004308,1276524232,1
91241,3866906023,1255299282,1
91242,863334856,1044822377,1
91243,4152256968,1301483654,0
91244,4055998417,1282287234,1
91245,4055998812,1282287854,1
91246,2944875597,1174948003,1
91247,246234114,964205054,1
91248,1571309620,1091878883,1
91249,2370336719,1140946347,1
91250,2843197752,1167670800,1
91251,4213728363,1318331852,1
91252,2939655432,1178454291,1
91253,1848933676,1105412340,1
91254,4056000901,1282290868,1
91255,978486173,1052060028,0
91256,2567140688,1149925868,1
91257,3852100046,1252819592,1
91258,2317203917,1136005045,1
91259,1223771227,1077351818,1
91260,1571309620,1091878883,1
91261,3638923954,1230498921,1
91262,1095513109,1060088691,1
91263,979217028,1052071193,0
91264,2385654500,1139279744,1
91265,3991277189,1272873171,1
91266,2843164767,1167679336,1
91267,3858328162,1253658575,1
91268,1955366993,1116204213,1
91269,1095513109,1060088691,1
91270,3894579173,1260613948,1
91271,3988483848,1272248553,1
91272,198600580,937600733,0
91273,3862184426,1255917108,1
91274,4055995632,1282283026,1
91275,4055998680,1282287655,1
91276,3861660906,1254374941,1
91277,1214759740,1069004445,1
91278,4055998859,1282287904,1
91279,3861660906,1254374941,1
91280,3140729508,1193278213,1
91281,3638923921,1230498863,1
91282,3861448451,1254366958,1
91283,3593774957,1225888175,1
91284,3926216691,1264835621,1
91285,2843197751,1167670798,1
91286,2851045772,1168066630,1
91287,4055998120,1282286948,1
91288,851918795,1043519994,1
91289,2288639478,1134649554,1
91290,297676598,994682350,1
91291,3640969392,1230733266,1
91292,2359712866,1138087883,1
91293,1253335710,1069644940,1
91294,2567140701,1149925904,1
91295,2572664424,1150288994,1
